Gene ID: 17411
211	264	0.000000	0.000001
211	362	0.000000	0.000000
211	370	0.000000	0.000001
213	371	0.000000	0.000000
213	392	0.000000	0.000002
218	376	0.000000	0.000002
220	397	0.000000	0.000006
229	334	0.000000	0.000003
229	340	0.000000	0.000006
229	379	0.000000	0.000007
229	391	0.000000	0.000000
229	421	0.000000	0.000010
236	381	0.000000	0.000000
239	379	0.000000	0.000001
247	282	0.000000	0.000000
247	322	0.000000	0.000000
247	334	0.000000	0.000012
247	340	0.000000	0.000005
247	355	0.000000	0.000115
247	379	0.000000	0.000001
247	388	0.000000	0.000000
247	391	0.000000	0.000027
247	421	0.000000	0.000041
247	523	0.000000	0.000010
247	526	0.000000	0.000001
250	355	0.000000	0.000006
250	391	0.000000	0.000001
250	394	0.000000	0.000001
253	370	0.000000	0.000000
253	397	0.000000	0.000000
256	376	0.000000	0.000001
260	359	0.000000	0.000001
261	403	0.000000	0.000001
261	404	0.000000	0.000000
265	355	0.000000	0.000001
265	370	0.000000	0.000012
265	403	0.000000	0.000001
274	334	0.000000	0.000006
274	340	0.000000	0.000030
274	370	0.000000	0.000061
274	379	0.000000	0.000002
274	413	0.000000	0.000003
283	352	0.000000	0.000002
283	355	0.000000	0.000000
283	379	0.000000	0.000047
283	391	0.000000	0.000001
283	403	0.000000	0.000004
283	418	0.000000	0.000003
283	421	0.000000	0.000085
283	523	0.000000	0.000007
283	526	0.000000	0.000003
356	391	0.000000	0.000002
359	391	0.000000	0.000001
365	392	0.000000	0.000001
371	397	0.000000	0.000001
392	421	0.000000	0.000004
437	526	0.000000	0.000049
441	526	0.000000	0.002353
mdist=0.566353

Gene ID: 1053
559	599	0.483547	0.000000
407	455	0.481046	0.000000
541	599	0.021709	0.000000
546	599	0.004653	0.000000
626	673	0.003938	0.000000
559	673	0.002331	0.000000
413	455	0.001269	0.000000
205	271	0.000825	0.000000
407	599	0.000415	0.000000
205	305	0.000097	0.000000
541	673	0.000097	0.000000
129	191	0.000072	0.000000
mdist=1.000000

Gene ID: 10510
701	781	0.330598	0.279756
193	236	0.231858	0.284002
418	577	0.182952	0.000008
376	577	0.121558	0.399579
188	236	0.085855	0.000090
466	577	0.013608	0.000000
479	577	0.010757	0.000000
697	781	0.008422	0.032260
400	577	0.005188	0.000000
183	236	0.004246	0.000000
510	577	0.001706	0.000000
380	577	0.001668	0.000000
530	577	0.001584	0.000000
735	781	0.000000	0.000017
705	781	0.000000	0.000031
376	591	0.000000	0.000482
193	577	0.000000	0.000709
193	299	0.000000	0.000017
193	269	0.000000	0.000006
193	266	0.000000	0.000034
193	242	0.000000	0.002965
180	236	0.000000	0.000003
193	224	0.000000	0.000041
mdist=0.716614

Gene ID: 6114
166	296	0.580203	0.000000
153	296	0.193567	0.000000
171	296	0.079925	0.000000
478	541	0.065323	0.000000
155	296	0.025825	0.000000
251	296	0.016862	0.000000
457	541	0.012708	0.000000
150	296	0.009109	0.000000
153	193	0.004762	0.000000
166	268	0.004184	0.000000
478	568	0.002130	0.000000
501	541	0.001821	0.000000
153	268	0.001301	0.000000
459	541	0.001186	0.000000
469	541	0.001094	0.000000
mdist=1.000000

Gene ID: 4927
363	409	0.497529	0.000000
579	627	0.439230	0.000000
583	627	0.036481	0.000000
367	409	0.015547	0.000000
569	627	0.007904	0.000000
197	240	0.001487	0.000000
551	627	0.001438	0.000000
540	627	0.000196	0.000000
300	409	0.000081	0.000000
533	627	0.000030	0.000000
293	409	0.000029	0.000000
363	475	0.000025	0.000000
612	669	0.000025	0.000000
mdist=1.000000

Gene ID: 16119
256	299	0.981077	0.000000
219	299	0.012752	0.000000
199	299	0.002249	0.000000
289	335	0.001604	0.000000
206	299	0.001266	0.000000
357	402	0.000475	0.000000
523	569	0.000221	0.000000
256	335	0.000174	0.000000
262	335	0.000050	0.000000
199	255	0.000041	0.000000
206	255	0.000031	0.000000
315	361	0.000026	0.000000
355	402	0.000015	0.000000
420	470	0.000010	0.000000
219	335	0.000006	0.000000
289	361	0.000002	0.000000
mdist=1.000000

Gene ID: 5445
319	370	0.339324	0.350504
624	667	0.333728	0.274115
451	501	0.322662	0.375213
284	370	0.001193	0.000000
310	370	0.000915	0.000003
289	370	0.000743	0.000000
323	370	0.000493	0.000000
624	683	0.000415	0.000000
271	370	0.000132	0.000000
718	767	0.000116	0.000000
282	370	0.000115	0.000000
628	667	0.000110	0.000000
624	718	0.000055	0.000000
282	603	0.000000	0.000003
319	372	0.000000	0.000069
319	381	0.000000	0.000010
415	503	0.000000	0.000003
451	503	0.000000	0.000043
451	667	0.000000	0.000008
560	740	0.000000	0.000011
600	765	0.000000	0.000019
mdist=0.127792

Gene ID: 9299
360	408	0.496587	0.470025
576	623	0.464418	0.529636
526	623	0.029705	0.000000
576	642	0.003035	0.000000
332	408	0.002031	0.000000
311	408	0.001879	0.000000
682	772	0.000945	0.000000
684	772	0.000422	0.000000
526	642	0.000400	0.000000
329	408	0.000208	0.000000
501	623	0.000194	0.000000
364	408	0.000104	0.000250
302	408	0.000072	0.000000
53	99	0.000000	0.000089
mdist=0.130906

Gene ID: 19007
311	489	0.874824	0.999362
255	489	0.048863	0.000000
300	489	0.031224	0.000000
397	489	0.024885	0.000000
287	489	0.006471	0.000000
368	489	0.004314	0.000000
276	489	0.002750	0.000000
247	489	0.002006	0.000000
434	489	0.001115	0.000000
152	196	0.000917	0.000638
354	489	0.000811	0.000000
311	368	0.000620	0.000000
346	489	0.000384	0.000000
432	489	0.000227	0.000000
427	489	0.000151	0.000000
425	489	0.000141	0.000000
152	489	0.000125	0.000000
703	748	0.000087	0.000000
412	489	0.000083	0.000000
mdist=0.249075

Gene ID: 7292
402	516	0.448090	0.461075
691	778	0.247308	0.000000
242	291	0.165765	0.538280
691	819	0.068769	0.000000
736	778	0.025201	0.000000
691	758	0.024505	0.000000
242	312	0.009858	0.000000
396	516	0.004545	0.000000
736	819	0.001652	0.000000
462	516	0.001538	0.000000
235	291	0.001411	0.000003
778	819	0.001360	0.000000
402	555	0.000000	0.000003
242	516	0.000000	0.000003
402	498	0.000000	0.000005
248	296	0.000000	0.000019
242	296	0.000000	0.000003
248	291	0.000000	0.000394
242	280	0.000000	0.000214
mdist=0.772286

Gene ID: 18914
362	409	0.968868	0.000000
630	675	0.020042	0.000000
546	675	0.005031	0.000000
508	675	0.002742	0.000000
366	409	0.000925	0.000000
546	619	0.000635	0.000000
508	546	0.000481	0.000000
556	675	0.000413	0.000000
246	290	0.000267	0.000000
508	619	0.000196	0.000000
362	447	0.000169	0.000000
594	675	0.000080	0.000000
556	619	0.000069	0.000000
309	409	0.000060	0.000000
546	651	0.000009	0.000000
311	409	0.000008	0.000000
215	290	0.000008	0.000000
mdist=1.000000

Gene ID: 19857
235	281	0.999440	0.000000
153	281	0.000283	0.000000
167	281	0.000234	0.000000
167	235	0.000016	0.000000
153	235	0.000014	0.000000
235	302	0.000011	0.000000
144	281	0.000001	0.000000
153	201	0.000000	0.000000
144	235	0.000000	0.000000
167	225	0.000000	0.000000
153	225	0.000000	0.000000
153	302	0.000000	0.000000
167	302	0.000000	0.000000
167	219	0.000000	0.000000
144	201	0.000000	0.000000
153	219	0.000000	0.000000
144	225	0.000000	0.000000
144	302	0.000000	0.000000
mdist=1.000000

Gene ID: 6702
166	234	0.913790	0.000000
634	675	0.064404	0.000000
170	234	0.005764	0.000000
515	556	0.005471	0.000000
634	718	0.001235	0.000000
664	718	0.001157	0.000000
582	675	0.001137	0.000000
528	675	0.001133	0.000000
194	234	0.001033	0.000000
498	556	0.000999	0.000000
580	675	0.000960	0.000000
578	675	0.000708	0.000000
576	675	0.000519	0.000000
675	718	0.000423	0.000000
173	234	0.000416	0.000000
582	664	0.000318	0.000000
528	664	0.000267	0.000000
580	664	0.000265	0.000000
mdist=1.000000

Gene ID: 5016
205	260	0.951419	0.000000
205	277	0.035994	0.000000
425	463	0.010820	0.000000
209	260	0.000538	0.000000
367	463	0.000356	0.000000
194	260	0.000335	0.000000
205	319	0.000107	0.000000
205	294	0.000085	0.000000
186	260	0.000043	0.000000
450	555	0.000042	0.000000
205	463	0.000041	0.000000
320	463	0.000040	0.000000
367	407	0.000038	0.000000
452	555	0.000030	0.000000
367	425	0.000028	0.000000
353	463	0.000025	0.000000
432	555	0.000023	0.000000
209	277	0.000019	0.000000
205	297	0.000018	0.000000
mdist=1.000000

Gene ID: 19955
258	306	0.950958	0.000000
262	306	0.029828	0.000000
249	306	0.009538	0.000000
247	306	0.007967	0.000000
216	306	0.001681	0.000000
394	449	0.000009	0.000000
185	306	0.000007	0.000000
258	326	0.000006	0.000000
446	484	0.000004	0.000000
258	361	0.000000	0.000000
131	179	0.000000	0.000000
262	326	0.000000	0.000000
476	526	0.000000	0.000000
362	409	0.000000	0.000000
249	326	0.000000	0.000000
247	326	0.000000	0.000000
mdist=1.000000

Gene ID: 19152
151	254	0.830031	0.999991
209	254	0.143587	0.000000
151	230	0.018686	0.000009
155	254	0.006091	0.000000
169	254	0.000592	0.000000
157	254	0.000496	0.000000
140	254	0.000207	0.000000
155	230	0.000144	0.000000
131	254	0.000102	0.000000
169	230	0.000018	0.000000
157	230	0.000012	0.000000
151	209	0.000012	0.000000
151	279	0.000012	0.000000
140	230	0.000004	0.000000
151	269	0.000002	0.000000
131	230	0.000002	0.000000
209	279	0.000001	0.000000
151	301	0.000000	0.000000
209	269	0.000000	0.000000
296	340	0.000000	0.000000
mdist=0.339919

Gene ID: 10958
313	370	0.615438	0.000000
244	370	0.202079	1.000000
244	313	0.036215	0.000000
268	370	0.028041	0.000000
325	370	0.027458	0.000000
301	370	0.025100	0.000000
266	370	0.019928	0.000000
268	313	0.012400	0.000000
248	370	0.009441	0.000000
266	313	0.008241	0.000000
278	370	0.007889	0.000000
248	313	0.001882	0.000000
244	328	0.001803	0.000000
465	545	0.001520	0.000000
541	583	0.000966	0.000000
244	457	0.000458	0.000000
268	328	0.000424	0.000000
385	457	0.000385	0.000000
313	457	0.000332	0.000000
mdist=1.595842

Gene ID: 2096
418	462	0.499611	0.579704
206	261	0.491013	0.418130
415	462	0.008632	0.001532
185	261	0.000371	0.000000
206	248	0.000336	0.000576
157	261	0.000017	0.000000
298	340	0.000009	0.000000
577	640	0.000005	0.000000
560	611	0.000003	0.000000
206	340	0.000002	0.000008
560	640	0.000001	0.000000
357	462	0.000000	0.000000
185	248	0.000000	0.000000
206	462	0.000000	0.000001
206	401	0.000000	0.000045
206	318	0.000000	0.000004
mdist=0.160779

Gene ID: 1274
243	290	0.496513	0.450999
471	515	0.491073	0.548178
456	515	0.008177	0.000745
247	290	0.002213	0.000005
225	290	0.001166	0.000058
475	515	0.000711	0.000003
249	290	0.000113	0.000000
471	525	0.000015	0.000006
421	515	0.000007	0.000000
547	647	0.000004	0.000000
471	647	0.000004	0.000000
345	390	0.000002	0.000000
621	667	0.000002	0.000000
621	664	0.000001	0.000000
243	279	0.000000	0.000003
243	515	0.000000	0.000001
550	584	0.000000	0.000002
mdist=0.114224

Gene ID: 6632
309	421	0.441902	0.000000
309	353	0.290354	0.000000
309	370	0.200101	0.000000
376	421	0.025495	0.000000
309	362	0.017885	0.000000
299	421	0.006267	0.000000
321	421	0.005343	0.000000
321	370	0.003941	0.000000
299	353	0.002674	0.000000
309	383	0.002431	0.000000
299	370	0.002134	0.000000
161	232	0.000459	0.000000
309	388	0.000429	0.000000
321	362	0.000243	0.000000
299	362	0.000171	0.000000
309	376	0.000127	0.000000
161	209	0.000043	0.000000
mdist=1.000000

Gene ID: 19123
354	403	0.487595	0.616604
202	257	0.475615	0.381588
358	403	0.030840	0.000027
346	403	0.002055	0.000007
336	403	0.001986	0.000000
189	257	0.001096	0.000000
354	439	0.000316	0.000000
206	257	0.000155	0.000000
191	257	0.000135	0.000000
202	403	0.000091	0.000000
296	403	0.000066	0.000000
376	439	0.000025	0.000000
202	286	0.000024	0.000000
108	257	0.000000	0.001775
mdist=0.261567

Gene ID: 14861
167	214	0.989937	0.999743
171	214	0.009930	0.000000
167	257	0.000126	0.000026
167	283	0.000004	0.000000
171	257	0.000001	0.000000
317	369	0.000001	0.000000
327	369	0.000000	0.000000
214	257	0.000000	0.000000
167	303	0.000000	0.000000
171	283	0.000000	0.000000
305	369	0.000000	0.000000
317	385	0.000000	0.000000
167	315	0.000000	0.000000
337	385	0.000000	0.000000
327	385	0.000000	0.000000
253	303	0.000000	0.000000
257	303	0.000000	0.000000
347	415	0.000000	0.000000
167	203	0.000000	0.000205
285	310	0.000000	0.000026
mdist=0.020075

Gene ID: 14071
499	559	0.254563	0.000000
226	343	0.205537	0.999541
230	343	0.203830	0.000045
239	343	0.108546	0.000263
285	343	0.104234	0.000000
266	343	0.037537	0.000000
230	276	0.033532	0.000000
226	276	0.028081	0.000023
276	343	0.015479	0.000000
446	559	0.004540	0.000000
253	343	0.004121	0.000000
30	99	0.000000	0.000002
54	99	0.000000	0.000009
226	379	0.000000	0.000110
624	664	0.000000	0.000007
mdist=1.588264

Gene ID: 8525
198	245	0.624391	0.000000
364	427	0.098268	0.000000
445	513	0.075075	0.000000
433	482	0.067693	0.000000
374	427	0.029243	0.000000
433	513	0.023148	0.000000
427	482	0.014832	0.000000
420	482	0.014679	0.000000
364	513	0.012960	0.000000
364	482	0.011876	0.000000
420	513	0.008179	0.000000
427	513	0.006745	0.000000
202	245	0.005407	0.000000
331	427	0.002592	0.000000
374	513	0.002487	0.000000
374	482	0.002424	0.000000
mdist=1.000000

Gene ID: 1877
568	636	0.336134	0.000000
332	378	0.326780	0.000000
192	239	0.312535	0.000000
189	239	0.012826	0.000000
332	394	0.006089	0.000000
197	239	0.002849	0.000000
560	636	0.000870	0.000000
349	394	0.000710	0.000000
182	239	0.000475	0.000000
568	688	0.000339	0.000000
568	651	0.000214	0.000000
176	239	0.000179	0.000000
mdist=1.000000

Gene ID: 1065
229	283	0.478646	0.000075
602	668	0.248910	0.000000
227	283	0.213281	0.000011
600	668	0.039479	0.000000
241	283	0.016532	0.999748
199	283	0.002357	0.000000
197	283	0.000442	0.000000
184	283	0.000215	0.000000
530	668	0.000070	0.000000
181	283	0.000067	0.000000
197	505	0.000000	0.000008
356	404	0.000000	0.000141
347	404	0.000000	0.000017
mdist=1.966764

Gene ID: 13786
218	609	0.949379	0.000000
218	634	0.030066	0.000000
218	478	0.005393	0.000000
260	609	0.004062	0.000000
222	609	0.002660	0.000000
872	916	0.001477	0.000000
725	916	0.001459	0.000000
867	916	0.001312	0.000000
837	916	0.000852	0.000000
210	609	0.000836	0.000000
554	609	0.000450	0.000000
218	638	0.000389	0.000000
824	916	0.000357	0.000000
801	916	0.000340	0.000000
742	916	0.000279	0.000000
534	609	0.000153	0.000000
218	528	0.000148	0.000000
218	671	0.000131	0.000000
218	523	0.000130	0.000000
260	634	0.000127	0.000000
mdist=1.000000

Gene ID: 7954
157	235	0.980590	0.000000
309	354	0.014072	0.000000
157	296	0.003385	0.000000
314	354	0.000643	0.000000
309	405	0.000334	0.000000
157	354	0.000255	0.000000
309	423	0.000132	0.000000
384	423	0.000090	0.000000
325	405	0.000080	0.000000
205	296	0.000075	0.000000
290	354	0.000072	0.000000
384	441	0.000066	0.000000
157	405	0.000042	0.000000
309	441	0.000038	0.000000
235	296	0.000031	0.000000
314	405	0.000029	0.000000
325	423	0.000028	0.000000
157	423	0.000022	0.000000
157	308	0.000018	0.000000
mdist=1.000000

Gene ID: 7741
264	344	0.833601	0.000000
526	582	0.028623	0.000000
298	344	0.025745	0.000000
427	582	0.023922	0.000000
433	582	0.020115	0.000000
526	574	0.016769	0.000000
495	582	0.013075	0.000000
427	574	0.008861	0.000000
433	574	0.007722	0.000000
225	344	0.006536	0.000000
495	574	0.006022	0.000000
254	344	0.005339	0.000000
495	547	0.001434	0.000000
427	547	0.000852	0.000000
433	547	0.000766	0.000000
229	344	0.000617	0.000000
mdist=1.000000

Gene ID: 5481
448	499	0.497268	0.526319
183	235	0.497226	0.473582
635	692	0.003590	0.000000
452	499	0.001279	0.000056
384	499	0.000340	0.000000
375	499	0.000228	0.000000
366	499	0.000020	0.000000
384	458	0.000018	0.000000
375	458	0.000010	0.000000
448	501	0.000010	0.000024
448	527	0.000004	0.000000
549	599	0.000003	0.000000
570	618	0.000003	0.000000
353	499	0.000002	0.000000
49	99	0.000000	0.000001
141	414	0.000000	0.000001
300	356	0.000000	0.000002
330	612	0.000000	0.000006
335	414	0.000000	0.000001
340	517	0.000000	0.000001
353	564	0.000000	0.000004
353	578	0.000000	0.000001
448	503	0.000000	0.000001
452	503	0.000000	0.000001
543	614	0.000000	0.000001
mdist=0.058171

Gene ID: 19526
128	174	0.954086	0.000000
132	174	0.045613	0.000000
128	218	0.000090	0.000000
353	398	0.000083	0.000000
269	317	0.000047	0.000000
341	398	0.000034	0.000000
266	317	0.000015	0.000000
371	421	0.000015	0.000000
128	244	0.000006	0.000000
343	398	0.000005	0.000000
132	218	0.000005	0.000000
341	391	0.000002	0.000000
mdist=1.000000

Gene ID: 5206
181	414	0.944812	0.999561
153	414	0.019996	0.000000
225	414	0.016589	0.000000
165	414	0.005897	0.000000
185	414	0.005830	0.000000
215	414	0.003623	0.000000
168	414	0.001084	0.000000
620	702	0.000893	0.000000
137	414	0.000504	0.000000
181	318	0.000289	0.000000
150	414	0.000265	0.000000
181	298	0.000061	0.000000
266	414	0.000038	0.000000
484	523	0.000026	0.000000
603	702	0.000026	0.000000
181	277	0.000025	0.000000
181	476	0.000015	0.000005
303	414	0.000015	0.000000
307	414	0.000011	0.000000
153	491	0.000000	0.000005
185	420	0.000000	0.000006
181	403	0.000000	0.000262
50	101	0.000000	0.000152
32	101	0.000000	0.000011
mdist=0.110367

Gene ID: 7764
559	599	0.737647	0.470829
339	414	0.084468	0.000000
339	387	0.071446	0.528911
357	414	0.060442	0.000000
367	414	0.030664	0.000000
343	414	0.006204	0.000000
343	387	0.005548	0.000000
333	414	0.000783	0.000000
476	551	0.000572	0.000000
333	387	0.000540	0.000058
296	414	0.000510	0.000000
339	551	0.000421	0.000000
195	252	0.000386	0.000000
705	757	0.000368	0.000000
95	252	0.000000	0.000078
559	606	0.000000	0.000101
559	609	0.000000	0.000023
mdist=0.915334

Gene ID: 8719
139	211	0.478049	0.543359
293	832	0.472029	0.453556
139	220	0.013041	0.002413
293	858	0.010137	0.000013
293	865	0.006591	0.000000
293	959	0.005698	0.000000
293	877	0.003629	0.000000
143	211	0.002422	0.000000
293	798	0.002418	0.000022
139	832	0.002057	0.000000
149	211	0.001517	0.000000
904	959	0.001514	0.000000
264	832	0.000647	0.000000
293	777	0.000143	0.000000
293	727	0.000107	0.000000
40	88	0.000000	0.000054
40	99	0.000000	0.000404
58	99	0.000000	0.000154
272	843	0.000000	0.000009
646	777	0.000000	0.000009
668	798	0.000000	0.000007
mdist=0.131892

Gene ID: 6382
324	623	0.914638	0.999989
417	623	0.037559	0.000000
307	623	0.021250	0.000000
293	623	0.016814	0.000000
421	623	0.005516	0.000000
419	623	0.002535	0.000000
498	623	0.001123	0.000001
386	623	0.000191	0.000000
255	623	0.000140	0.000000
324	452	0.000060	0.000000
395	623	0.000050	0.000000
324	369	0.000047	0.000000
136	189	0.000042	0.000000
502	623	0.000013	0.000000
177	220	0.000006	0.000000
324	502	0.000006	0.000000
324	536	0.000005	0.000000
487	623	0.000005	0.000000
125	199	0.000000	0.000000
139	168	0.000000	0.000001
157	192	0.000000	0.000002
163	207	0.000000	0.000002
171	195	0.000000	0.000000
177	228	0.000000	0.000001
180	261	0.000000	0.000001
182	212	0.000000	0.000001
187	263	0.000000	0.000000
197	232	0.000000	0.000000
218	263	0.000000	0.000001
mdist=0.170720

Gene ID: 18240
467	535	0.512106	0.000000
245	299	0.315472	0.000000
240	299	0.163513	0.000000
250	299	0.005823	0.000000
467	594	0.001451	0.000000
471	535	0.000700	0.000000
207	299	0.000335	0.000000
746	816	0.000281	0.000000
449	535	0.000230	0.000000
474	535	0.000088	0.000000
mdist=1.000000

Gene ID: 3979
586	632	0.496482	0.447441
389	434	0.492374	0.551023
375	434	0.005352	0.000022
578	632	0.002761	0.000611
363	434	0.001000	0.000000
393	434	0.000802	0.000000
493	541	0.000274	0.000000
550	632	0.000193	0.000000
544	632	0.000182	0.000000
538	632	0.000113	0.000000
563	632	0.000096	0.000000
541	632	0.000088	0.000000
767	814	0.000079	0.000000
325	434	0.000069	0.000000
365	434	0.000048	0.000000
753	814	0.000030	0.000000
535	632	0.000022	0.000000
170	215	0.000017	0.000000
493	632	0.000017	0.000000
512	558	0.000000	0.000114
578	623	0.000000	0.000022
586	623	0.000000	0.000768
mdist=0.119105

Gene ID: 6451
277	423	0.408209	0.000032
578	684	0.262617	0.000000
274	423	0.152802	0.999298
554	684	0.071901	0.000000
525	684	0.031216	0.000000
267	423	0.027805	0.000000
514	684	0.020297	0.000000
536	684	0.013705	0.000000
283	423	0.010039	0.000000
529	684	0.001409	0.000000
274	536	0.000000	0.000025
274	525	0.000000	0.000074
469	503	0.000000	0.000005
257	423	0.000000	0.000549
176	423	0.000000	0.000012
153	199	0.000000	0.000006
mdist=1.694332

Gene ID: 5160
477	521	0.469321	0.507411
276	341	0.357256	0.000000
297	341	0.119228	0.491137
468	521	0.025285	0.000200
259	341	0.013002	0.000000
301	341	0.008826	0.000000
238	341	0.004395	0.000000
240	341	0.000748	0.000000
447	521	0.000587	0.000005
451	521	0.000579	0.000000
266	341	0.000461	0.000000
173	341	0.000311	0.000000
477	525	0.000000	0.000196
297	357	0.000000	0.000004
301	344	0.000000	0.000013
297	344	0.000000	0.001035
mdist=0.822491

Gene ID: 1786
218	268	0.732366	0.500285
331	371	0.244673	0.497519
331	397	0.014161	0.000016
380	489	0.002589	0.000000
331	380	0.001407	0.002061
335	397	0.001209	0.000000
171	228	0.000981	0.000000
331	409	0.000505	0.000000
380	478	0.000488	0.000000
331	384	0.000436	0.000000
173	228	0.000319	0.000000
218	371	0.000273	0.000000
222	268	0.000262	0.000000
331	489	0.000202	0.000000
335	380	0.000129	0.000000
218	271	0.000000	0.000060
222	271	0.000000	0.000060
mdist=0.507239

Gene ID: 10916
379	443	0.516269	0.513287
163	221	0.462835	0.486561
644	691	0.005892	0.000000
383	443	0.005857	0.000013
403	443	0.004107	0.000000
697	751	0.001324	0.000000
606	691	0.000805	0.000000
167	221	0.000634	0.000000
701	751	0.000617	0.000000
697	743	0.000543	0.000000
134	221	0.000532	0.000000
620	691	0.000338	0.000000
701	743	0.000246	0.000000
163	443	0.000000	0.000003
167	225	0.000000	0.000014
163	225	0.000000	0.000122
mdist=0.047729

Gene ID: 12745
172	336	0.999052	0.000000
210	336	0.000395	0.000000
183	336	0.000321	0.000000
491	574	0.000062	0.000000
196	336	0.000054	0.000000
279	336	0.000035	0.000000
172	228	0.000031	0.000000
172	293	0.000015	0.000000
172	354	0.000013	0.000000
172	279	0.000007	0.000000
172	345	0.000006	0.000000
491	563	0.000004	0.000000
172	305	0.000002	0.000000
172	384	0.000002	0.000000
138	336	0.000002	0.000000
430	574	0.000000	0.000000
172	210	0.000000	0.000000
430	491	0.000000	0.000000
455	574	0.000000	0.000000
mdist=1.000000

Gene ID: 8530
805	851	0.324508	0.396725
175	225	0.308381	0.261723
389	589	0.152092	0.003635
299	589	0.064409	0.337357
391	589	0.057584	0.000000
374	589	0.031497	0.000000
809	851	0.019456	0.000000
389	445	0.010322	0.000000
411	589	0.009170	0.000000
389	511	0.006290	0.000000
371	589	0.005944	0.000000
391	445	0.004471	0.000000
346	589	0.003387	0.000000
391	511	0.002489	0.000000
1035	1087	0.000000	0.000367
809	854	0.000000	0.000031
805	854	0.000000	0.000014
391	591	0.000000	0.000004
299	591	0.000000	0.000115
406	589	0.000000	0.000018
175	236	0.000000	0.000009
mdist=0.691450

Gene ID: 10806
432	492	0.501030	0.552343
673	716	0.488437	0.447594
662	716	0.004378	0.000052
432	510	0.003008	0.000000
673	781	0.001078	0.000000
372	492	0.000641	0.000000
409	492	0.000363	0.000000
432	601	0.000339	0.000000
652	716	0.000256	0.000000
538	601	0.000221	0.000000
167	213	0.000099	0.000000
690	781	0.000091	0.000000
556	601	0.000043	0.000000
662	781	0.000015	0.000000
163	207	0.000000	0.000011
mdist=0.102648

Gene ID: 473
702	751	0.488065	0.000000
281	344	0.471480	0.000000
273	344	0.026190	0.000000
690	751	0.008230	0.000000
285	344	0.001862	0.000000
679	751	0.001213	0.000000
292	344	0.001067	0.000000
695	751	0.000978	0.000000
586	627	0.000270	0.000000
661	751	0.000254	0.000000
304	344	0.000228	0.000000
223	344	0.000074	0.000000
436	475	0.000046	0.000000
518	579	0.000042	0.000000
mdist=1.000000

Gene ID: 6996
266	365	0.450663	0.000000
484	583	0.398451	0.000000
