39078	772	36	35	250901	0.60
6118	712	25	29	36863	0.11
46604	1155	30	83	6902850	13.13
38147	1094	34	28	477969	0.69
75	1089	30	45	596104	1.05
37567	915	45	37	1743548	2.69
12763	656	22	15	1926	0.02
35565	998	41	44	1352271	2.41
9999	1030	35	62	2405126	4.96
43385	996	38	67	6434543	12.74
28540	521	16	17	670	0.02
12329	635	24	20	4342	0.04
43939	948	44	47	3391565	5.75
41403	826	37	38	251838	0.69
14480	691	20	25	1453	0.03
33699	993	34	37	524289	0.90
46353	733	23	24	11569	0.06
1243	834	29	20	27825	0.07
7043	781	30	30	63841	0.18
20618	1125	37	51	3571491	5.46
11035	1025	37	44	1007099	1.88
1945	1053	41	45	1631783	2.79
43924	644	24	19	7485	0.04
461	772	20	17	4911	0.03
8257	1008	33	32	386195	0.61
1560	816	22	18	3215	0.02
46953	1029	36	29	372719	0.61
36464	1100	37	40	594003	1.18
3491	934	36	29	390932	0.61
19364	1092	44	56	3453251	7.06
7447	985	28	46	842979	1.36
19696	1168	36	55	2201953	3.93
46650	838	37	29	239179	0.47
47484	1008	38	36	441151	0.88
5020	522	14	7	111	0.01
731	1111	57	55	12911024	24.88
15056	817	35	30	291109	0.52
41912	806	32	27	62681	0.17
9878	1005	24	61	657604	1.36
11617	1062	50	41	3958221	6.14
11143	1018	39	28	251721	0.48
10264	735	33	20	35064	0.09
6314	1188	51	51	8538354	15.51
9209	1126	44	44	3249361	5.24
17302	599	18	15	946	0.02
20276	729	27	35	83662	0.23
7110	1183	33	34	330998	0.60
1044	1180	36	72	3746394	8.88
14769	987	42	51	1335510	3.45
14001	833	25	39	18277	0.16
42851	1061	38	46	2897389	4.63
20941	696	25	40	169008	0.36
34474	711	29	37	145367	0.37
11164	693	24	24	27339	0.07
19602	678	22	20	5059	0.03
36128	755	22	36	63998	0.16
7581	991	46	53	2802740	5.80
37387	1148	46	46	3845578	6.79
12277	1160	49	52	5804381	10.61
12245	1115	56	35	2380261	4.01
36962	687	15	28	12944	0.04
2237	1018	31	42	494849	0.92
12598	1136	35	51	2756144	4.48
2691	948	34	40	572244	1.07
38134	653	26	20	13916	0.05
11015	697	17	28	11135	0.04
9319	704	16	23	2163	0.03
1934	1024	27	38	454146	0.69
20476	719	20	20	2586	0.02
2349	966	35	27	202772	0.36
37407	535	10	12	97	0.01
14749	1192	28	57	834655	1.67
2881	1176	51	47	7724178	13.85
20372	888	37	39	818947	1.42
11240	966	43	53	2041589	4.17
4063	1158	49	74	14267633	32.12
12714	971	32	38	398089	0.70
12270	877	42	32	453126	0.90
38238	930	32	33	227943	0.44
36151	1008	41	52	4769775	8.36
12887	868	29	22	28660	0.08
15071	995	43	32	639122	1.17
46052	1116	44	48	3300548	5.23
249	776	31	32	292960	0.50
6318	958	27	37	287445	0.50
39758	705	20	24	25401	0.06
19708	919	33	43	523886	1.03
18818	1187	59	58	14353180	29.59
36675	1150	52	42	4883588	7.94
39791	772	27	38	77541	0.25
2492	1162	52	60	13432641	25.32
20176	975	28	35	216116	0.39
44943	644	24	25	8611	0.05
35339	639	19	31	19703	0.07
21974	919	31	42	486083	0.90
35058	768	28	29	46842	0.14
20990	956	29	43	608797	1.04
1033	838	33	27	115731	0.24
5762	1187	34	63	3460949	6.44
12897	691	14	24	3823	0.02
35602	1061	45	37	968321	1.77
43035	701	18	13	451	0.01
10392	707	23	35	31818	0.12
20947	740	31	20	31923	0.08
10555	613	19	17	2703	0.02
35580	938	36	28	240734	0.44
12846	1139	47	45	2466850	4.32
13701	761	27	35	69628	0.21
40093	1070	37	54	3155359	5.36
8133	1042	43	33	1028106	1.67
35268	1028	32	50	1838549	2.90
33720	1121	38	55	2202226	4.15
34193	713	23	12	1121	0.02
25554	999	43	48	1570380	3.37
45505	603	21	15	743	0.02
39103	1038	35	40	823424	1.40
1790	1045	44	44	926297	2.17
2958	1144	44	50	3802983	6.82
1954	892	31	25	49820	0.13
20535	586	22	16	2303	0.02
2943	1130	54	68	17110909	35.91
7487	785	27	28	36579	0.11
11980	654	27	20	9946	0.05
8244	973	50	49	2295013	4.87
12711	813	20	30	34739	0.08
12193	1037	33	29	198858	0.37
4297	972	36	48	1506289	2.54
20077	1075	46	59	8002559	15.12
5659	1129	64	58	27885072	54.12
9517	824	35	31	319614	0.58
15898	1064	29	34	226929	0.40
4326	818	26	24	20336	0.07
34304	824	22	31	74666	0.15
37731	1164	50	44	4083438	6.35
19816	902	31	22	94777	0.17
2019	1134	43	54	4955861	8.54
11097	797	29	21	8255	0.06
37571	969	45	30	766665	1.25
37413	572	13	27	1256	0.02
42929	820	31	39	211138	0.52
8703	1024	37	37	782408	1.32
11378	1054	38	37	772082	1.32
33978	966	47	49	4480045	7.53
6262	1148	50	53	8842077	15.66
47156	653	15	18	4045	0.02
2426	1091	39	56	6050172	9.81
36507	720	29	8	1385	0.02
1145	1099	33	36	472669	0.79
21309	1135	44	38	1528584	2.44
41393	866	27	29	197293	0.31
12635	884	16	47	58312	0.14
20917	1021	43	47	2688907	4.34
4204	650	23	27	16863	0.07
4473	758	26	33	66192	0.18
15195	669	21	15	2710	0.02
9813	954	33	49	954498	1.77
6607	922	42	45	1503068	3.00
8773	1172	47	50	4263688	7.10
26332	821	17	20	2287	0.02
10969	912	32	29	24193	0.15
39372	1000	35	41	872112	1.45
19777	670	18	17	370	0.02
36259	1072	36	44	1136906	1.98
11223	1186	47	49	2881322	5.33
411	690	20	38	35997	0.11
16249	883	30	35	250079	0.45
42849	984	37	44	1270262	2.09
4336	1017	31	32	186153	0.35
8669	902	28	36	75639	0.24
41693	967	32	24	110013	0.21
2198	1165	48	64	6893020	15.06
35952	683	22	25	6391	0.04
8491	1160	38	88	15948548	32.37
1731	609	20	24	4185	0.04
35657	1022	52	63	12374543	23.44
13321	1167	26	38	246625	0.43
5760	1093	37	31	446470	0.78
34305	898	22	31	41694	0.11
9616	1043	44	41	900039	1.94
10738	807	30	32	112571	0.27
7178	736	20	34	11255	0.07
39145	604	15	28	4327	0.03
10947	1088	53	39	1370523	2.90
3095	481	5	13	34	0.01
9657	1136	47	55	10068805	16.76
9104	817	27	37	123193	0.30
8624	779	22	28	14781	0.06
9361	1055	32	40	376679	0.78
19600	1094	46	45	3661213	5.73
4920	847	20	33	11350	0.07
4685	844	34	40	323355	0.75
44753	1116	39	74	5279826	12.07
43923	651	17	29	6165	0.04
1188	1139	48	71	17791685	33.69
20945	1021	36	45	1378034	2.27
36979	567	22	15	3431	0.03
6298	799	40	53	1625942	3.42
36969	1154	47	48	5542055	8.97
10075	1183	49	62	5922663	14.20
1466	1071	48	46	3086993	5.59
5021	532	10	19	649	0.01
7060	714	35	24	46668	0.15
43860	893	30	24	76091	0.15
39290	947	38	48	1448660	2.60
14484	1015	27	36	132887	0.29
35885	1067	32	49	999647	1.71
38517	889	30	33	507166	0.74
19408	1007	37	30	183155	0.41
15226	856	47	27	400528	0.81
38996	1143	43	54	3192908	5.83
6107	1168	42	50	3339735	5.62
6354	904	35	32	377677	0.65
20750	775	24	20	15919	0.05
1337	1130	47	52	5496538	9.04
10819	1113	47	56	8631499	14.87
10074	834	36	31	348466	0.62
35059	962	37	40	759484	1.37
10064	1146	47	58	10359475	18.16
17862	1039	33	44	501852	1.01
1813	825	36	25	161859	0.32
20553	1198	42	44	742839	1.74
11431	767	19	40	107970	0.21
12175	747	26	28	47549	0.13
45000	813	34	30	213657	0.42
9508	621	17	16	2771	0.02
2110	795	30	24	72219	0.15
9199	1197	25	42	246320	0.45
336	648	14	13	347	0.01
19327	912	30	44	309801	0.70
19407	1169	57	42	4987041	8.27
31361	1038	44	39	2082101	3.13
7022	1169	53	46	5760047	9.42
9980	808	23	17	8370	0.03
2014	885	33	24	39440	0.12
37713	1188	48	38	1248099	2.30
2006	910	20	55	226552	0.50
2414	716	20	25	17528	0.05
1824	1048	41	29	350046	0.72
8323	894	28	39	174422	0.40
13309	871	33	23	56028	0.14
10767	964	34	39	724481	1.20
46970	616	24	19	4095	0.04
34195	719	17	30	18795	0.05
20531	1121	47	40	3201900	4.75
37742	1024	36	30	304891	0.54
18934	1123	56	60	10736034	22.32
34926	396	9	5	18	0.01
35751	747	23	28	29698	0.09
6648	952	32	32	407385	0.68
6869	834	25	39	135065	0.29
11221	986	40	41	1046107	1.84
1688	746	30	29	79773	0.20
5986	965	43	21	225675	0.39
12657	850	39	35	661209	1.19
15196	771	31	36	357552	0.65
19931	1057	54	46	6665486	11.78
13491	1084	44	38	606810	1.39
11731	841	24	41	179256	0.36
2902	663	18	30	12712	0.05
2055	1101	33	59	2183329	3.94
37410	563	8	14	88	0.01
3966	924	35	50	1325647	2.45
14273	1062	39	39	601465	1.23
8350	864	28	35	324804	0.55
20082	960	44	43	2098391	3.48
11893	913	24	40	98927	0.27
20859	1043	31	45	803212	1.34
19349	929	48	34	1316799	2.31
46083	1110	46	52	3805386	6.77
36887	1009	37	52	2732528	4.39
2048	889	47	44	2905283	5.12
46373	1152	62	67	27440568	55.90
918	858	32	38	351692	0.73
12247	953	34	55	1499327	2.78
2359	1041	44	53	4304850	7.41
8530	1118	40	34	539195	0.99
10968	1090	37	37	960441	1.48
11064	1159	47	72	13046504	26.41
116	997	37	65	3219137	6.60
9808	1042	32	37	442758	0.77
1060	1052	44	39	1355718	2.45
46239	616	22	18	6010	0.03
44414	1024	43	40	2007264	3.26
12094	1048	33	37	536207	0.89
45274	1138	44	49	4512470	7.05
4210	1168	69	44	10582815	20.50
8482	968	31	36	217102	0.45
2601	1184	41	47	1973725	3.40
39318	780	25	31	28106	0.11
38149	884	17	53	198653	0.37
37802	860	33	33	360991	0.65
4456	712	19	25	16123	0.05
42850	871	25	37	208281	0.37
38939	910	34	40	550811	1.02
46926	1081	48	33	1860962	2.78
35985	1140	39	46	1063644	2.07
3372	1172	47	44	4589042	6.93
877	1145	48	40	2719727	4.37
34622	969	36	39	374403	0.83
794	948	38	46	2006029	3.37
6819	1181	54	43	5332527	8.78
7126	1026	45	36	1773599	2.71
25461	1063	37	50	2520367	3.89
13088	771	18	40	39812	0.11
19672	1048	40	34	566673	1.00
11478	803	25	28	92295	0.17
45878	879	33	33	322063	0.61
34571	760	12	36	10553	0.04
4417	1001	44	43	2168805	3.48
43674	531	15	24	1518	0.02
11704	946	43	44	1420777	2.78
45434	1016	48	43	1944938	3.66
7051	1103	77	65	54934505	117.87
15051	898	28	26	40318	0.11
19509	799	34	23	20084	0.10
15234	679	23	16	5986	0.03
36450	848	31	40	352119	0.69
13598	658	24	23	7803	0.05
12097	927	40	29	328407	0.63
782	1005	36	47	1559844	2.60
35062	593	18	13	539	0.02
2353	1026	49	39	1579102	2.87
38499	722	13	16	819	0.02
7874	1056	31	51	2089463	3.12
46051	957	39	37	1322801	2.03
920	687	22	35	30132	0.12
17427	713	26	24	59503	0.12
44219	825	33	31	302171	0.55
43218	859	41	31	549327	0.94
662	1026	30	47	312521	0.76
37137	703	28	23	24994	0.08
8514	755	27	28	55699	0.14
44104	834	26	32	127989	0.26
42932	825	28	38	198166	0.42
575	710	20	16	3432	0.02
12968	910	39	45	1289178	2.34
46967	647	25	19	11016	0.04
5155	1086	48	51	3322107	6.23
18601	1046	40	30	286821	0.66
9381	1193	26	64	2376007	3.69
21327	722	20	46	159535	0.32
14547	830	24	29	8551	0.06
34927	816	25	29	80065	0.16
36353	535	16	11	267	0.01
11466	1090	54	57	9836620	17.96
687	973	30	43	822270	1.31
2218	786	36	30	145623	0.37
44137	897	32	37	549676	0.91
9986	1195	44	46	3727920	5.70
5726	1138	34	38	672186	1.12
456	663	20	28	5233	0.04
34365	893	34	35	442256	0.78
19294	830	32	23	41461	0.11
11326	819	35	29	125635	0.32
2757	1041	49	33	1092999	1.85
14386	744	17	28	18898	0.05
6484	723	26	23	29606	0.08
19002	898	32	37	337870	0.65
34600	677	16	19	2597	0.02
44914	635	26	40	55435	0.26
44683	889	28	47	380246	0.77
21567	755	25	35	104668	0.23
25465	1163	47	43	2950809	4.86
39576	595	39	29	38929	0.27
11537	1140	39	55	3720548	6.03
1811	996	43	42	612452	1.54
12179	705	30	25	43717	0.12
9418	814	31	28	163332	0.29
9983	1057	48	51	4890862	8.09
2815	1095	42	67	9582438	16.86
39269	967	31	56	1911421	3.34
8956	860	33	29	197203	0.36
40904	716	32	28	41865	0.15
38525	1037	46	40	2708630	4.12
987	964	40	36	720306	1.32
19070	1077	36	36	1314083	1.87
19328	598	13	17	471	0.01
9384	1124	39	59	4205168	7.49
36455	859	31	30	171407	0.33
37391	1123	36	26	321784	0.50
14909	1200	54	43	5455567	8.54
20088	1137	45	36	1076874	1.88
35380	973	45	34	1213885	1.94
6643	1200	40	42	1439565	2.31
19403	967	30	42	228948	0.55
11098	762	26	15	3292	0.03
2710	884	31	49	594325	1.28
43497	971	30	28	46265	0.15
36668	1161	33	69	6334293	9.98
33929	805	21	43	136845	0.28
13124	620	18	17	1201	0.02
8898	1159	42	55	3027055	5.68
36749	1073	35	31	192692	0.39
34233	855	23	42	107071	0.28
3490	894	36	41	468680	1.07
2276	1113	45	38	1010341	1.89
42220	1195	47	46	3482055	5.83
37135	929	38	38	582147	1.11
39279	1135	30	39	301460	0.60
39632	1200	50	60	11114662	19.64
14018	1002	36	40	565654	1.09
37033	628	21	19	5629	0.03
40923	1176	41	91	14125220	33.20
20257	938	34	32	455623	0.72
46477	792	22	37	74591	0.18
36768	1039	25	54	784357	1.34
18847	836	35	25	139116	0.26
31429	1188	33	60	3044207	5.14
3080	777	29	33	78166	0.22
37154	989	29	77	4523818	7.97
8508	809	32	36	233395	0.55
37797	830	38	35	310570	0.69
43162	639	17	19	2293	0.02
37185	1037	44	49	1062034	2.61
6061	1180	40	39	1176280	1.93
2900	930	34	34	119062	0.35
412	1127	50	59	5180163	10.90
33909	657	15	23	1135	0.02
35395	688	15	23	9162	0.03
38994	619	16	19	600	0.02
40388	890	25	33	112797	0.24
7203	853	26	49	145355	0.48
39623	766	31	26	110859	0.23
8594	970	36	54	1165651	2.52
11280	1001	50	38	1389830	2.66
46229	635	25	19	9638	0.04
1757	616	14	20	1101	0.02
39049	778	22	22	14271	0.05
12170	713	25	38	44351	0.18
41307	969	29	27	140350	0.24
9663	1032	43	38	1744975	2.78
46968	628	19	37	21273	0.09
38889	1183	67	42	9834051	15.93
724	807	27	25	27209	0.09
7511	1005	34	32	316573	0.58
4174	827	32	32	448718	0.70
7054	801	43	48	1123298	2.77
19697	925	23	18	28958	0.06
7123	1037	40	42	497737	1.26
2064	776	24	27	20025	0.07
11361	1161	41	44	2642641	3.90
39536	724	32	31	105002	0.28
35924	1111	35	40	966711	1.56
6209	917	46	48	2945794	5.19
14983	807	23	28	43227	0.10
12178	720	27	25	33055	0.09
41976	1185	38	93	17679428	37.81
7939	831	33	26	100811	0.22
21319	1061	34	49	1991507	3.05
8465	783	21	22	25919	0.06
11028	1194	49	44	4684898	7.35
7838	770	33	17	12330	0.05
6283	756	20	26	20225	0.06
2717	679	27	28	51492	0.13
12350	1057	35	62	3558659	6.55
34473	729	33	26	58618	0.17
35761	1097	43	36	540926	1.16
6864	960	43	47	1036453	2.38
19055	911	38	27	314627	0.54
1536	897	24	38	194498	0.35
39091	862	33	45	488627	1.04
34297	1114	42	45	3329990	5.26
35340	585	14	20	1363	0.02
2360	783	20	20	7489	0.03
19782	760	22	35	21503	0.10
41566	1010	30	44	607393	1.06
7781	548	12	6	85	0.01
11411	987	39	55	2125318	4.35
35465	615	22	17	3950	0.02
38763	875	15	31	13593	0.04
22243	594	17	30	2305	0.04
18852	732	27	29	69872	0.16
8630	1037	33	42	1017478	1.59
12801	908	28	27	70566	0.16
2878	1135	35	61	3052517	5.50
3489	826	23	28	38308	0.09
956	969	28	45	329271	0.69
38778	936	22	48	495028	0.79
407	706	18	31	5666	0.04
18487	970	27	45	567210	0.96
11543	1062	34	48	742746	1.51
44601	605	19	29	11044	0.05
12522	1145	41	53	4535322	7.10
11557	1102	29	35	149964	0.34
34994	1057	36	53	2525346	4.14
4061	956	44	38	900395	1.80
13493	1052	41	33	748223	1.28
6458	1154	38	44	1588136	2.65
37159	1048	34	50	1055804	2.05
10827	959	29	25	128475	0.21
9237	614	22	17	4518	0.03
12003	1088	48	31	907788	1.52
46228	634	21	39	24845	0.12
44221	1064	46	45	2889958	4.74
37386	713	19	31	14405	0.06
37156	1087	38	47	2060663	3.25
13682	953	36	32	256932	0.55
2341	1194	43	63	4224119	8.85
8626	1094	43	37	1684536	2.60
2988	1123	49	42	2637263	4.44
562	732	24	20	9699	0.04
20428	808	28	33	105451	0.26
1500	1005	52	56	7635303	13.38
45881	1167	52	45	3585599	6.17
45188	1181	61	46	5817866	11.25
7742	997	47	43	1796749	3.30
34155	728	19	22	4877	0.03
13125	896	59	40	3220649	5.96
19668	1141	34	44	1143086	1.83
4365	891	25	39	211324	0.40
6261	1115	54	49	5468755	9.22
34776	594	12	16	245	0.01
12653	673	28	31	34315	0.16
12788	963	23	62	808199	1.52
1063	962	29	26	117172	0.22
11632	905	46	53	4775705	8.03
13051	917	37	36	240456	0.62
5813	1094	21	43	264343	0.43
20983	1005	29	41	202466	0.47
19352	998	46	38	2096810	3.20
39629	997	48	50	3323484	6.11
37672	1101	44	52	4972025	7.78
7789	1031	31	60	1728723	3.26
7275	1021	41	48	3315115	5.26
12660	820	30	29	57681	0.17
14346	1132	50	50	4388117	7.58
41202	861	27	23	81125	0.14
11327	571	20	16	1502	0.02
2727	858	37	24	115147	0.24
14631	1136	42	56	3686017	6.62
14768	999	36	46	1246443	2.16
33352	1098	43	40	1746357	2.79
13046	1145	48	40	3646801	5.39
19850	1035	40	36	789071	1.37
7410	621	22	24	12865	0.05
14555	1004	34	35	451403	0.77
8706	669	26	26	32790	0.09
20087	1197	56	38	4818186	7.31
13449	1009	24	30	35544	0.10
21971	1145	46	56	7255771	11.75
12886	1091	48	52	5028643	8.49
653	1182	34	85	6106316	13.54
13947	1075	51	39	4224480	6.22
7180	1105	47	60	4491306	9.68
18211	713	21	23	11975	0.05
45915	757	30	24	40247	0.11
42466	886	29	26	58820	0.14
35612	1127	45	41	3305439	4.88
42987	1195	51	55	6926872	14.18
2977	835	29	35	201287	0.39
8546	548	19	19	2680	0.02
823	1061	37	72	7940211	13.87
37677	674	16	21	3255	0.02
1352	996	37	40	393080	0.89
10644	1101	37	78	11379323	20.85
42738	956	40	40	1741973	2.75
14996	1156	55	56	13179916	24.18
20462	1018	31	50	886319	1.65
19609	1023	36	62	1161483	3.57
10347	708	16	20	2845	0.02
35179	537	18	14	335	0.02
44426	1155	57	47	9283552	17.42
6397	805	26	24	15103	0.06
35567	1099	38	40	2168282	3.09
13617	545	14	14	549	0.01
14389	570	15	20	690	0.02
20509	974	27	49	613514	1.09
19516	968	34	43	1119046	1.80
6210	895	34	38	544091	0.97
12408	963	41	38	947371	1.73
2401	1027	45	58	7152494	12.56
2989	987	37	36	831406	1.31
833	1108	44	41	2455480	3.85
44920	622	21	14	4610	0.03
9401	786	17	22	12307	0.04
43311	1184	52	40	2805822	4.65
42003	659	7	22	872	0.01
6930	1132	50	34	2232442	3.78
40036	1043	26	67	1167148	2.44
11065	855	38	46	1462657	2.55
41701	863	32	27	93919	0.22
34557	1111	34	25	117977	0.24
39232	1172	50	44	3853327	6.28
9758	922	19	22	14102	0.04
21025	1000	27	38	298881	0.58
12564	1164	41	49	2281673	3.86
42623	721	26	25	21788	0.08
18796	745	22	23	9359	0.04
11856	916	33	42	410392	0.92
8982	825	27	38	196271	0.38
35563	1113	30	43	814759	1.28
22244	463	6	18	95	0.01
37136	950	34	56	958867	2.50
21213	1047	35	34	296006	0.60
9605	721	20	15	2029	0.02
39172	1032	34	43	964027	1.59
2413	912	34	25	70590	0.18
28536	524	18	9	142	0.01
36601	916	39	44	1776456	2.82
34478	702	24	32	36167	0.12
13402	909	22	31	97584	0.17
610	1111	45	55	9592955	16.74
43851	1169	54	46	5855410	9.35
19475	757	23	15	2109	0.03
9180	579	11	17	293	0.01
2668	1053	41	50	2853503	4.65
13559	550	10	15	191	0.01
15575	1125	32	40	941245	1.45
13278	869	31	31	129932	0.32
2060	895	30	27	128873	0.24
9274	694	19	25	7394	0.04
11720	1168	55	68	11618393	27.89
11095	993	37	40	695694	1.32
10093	563	13	18	979	0.02
7973	1088	44	60	11375976	18.14
19415	1194	61	62	24548258	46.12
12818	840	32	20	40459	0.11
3492	873	37	45	267838	0.95
47924	995	40	39	969821	1.69
36961	687	12	19	3687	0.02
16007	1079	43	32	167453	0.62
10053	1073	44	54	6083460	9.69
20410	1122	47	25	337067	0.63
38589	1179	60	83	62106512	139.62
34381	894	34	36	329768	0.69
39139	1021	37	34	382005	0.85
12280	815	39	25	215214	0.40
3028	1151	57	62	17251134	32.06
34763	986	42	42	2002414	3.32
9857	880	25	29	23446	0.10
3031	1072	52	61	8908168	17.97
20070	1188	44	46	3357161	5.16
37850	592	21	16	3273	0.03
20416	1051	37	41	980615	1.67
38459	942	32	45	725804	1.32
8358	851	20	43	124621	0.26
4448	981	28	57	1252702	2.22
46925	679	23	20	6047	0.03
36146	684	28	37	134737	0.34
36534	816	27	37	189241	0.37
11034	752	23	40	89792	0.23
14305	1194	25	98	2225825	7.49
11858	841	19	24	30213	0.06
7690	1037	34	38	332133	0.70
34190	776	30	26	87693	0.19
38278	1098	40	39	1303196	2.11
3980	1028	26	58	967299	1.74
1281	1157	38	58	5320496	8.32
20533	871	29	40	139994	0.40
6606	1065	47	45	3524677	5.56
38497	644	29	30	49183	0.18
7406	1076	45	30	1039424	1.54
36063	1168	49	44	5565895	8.37
11475	720	29	25	39183	0.11
6280	1092	50	49	6176672	9.55
11237	937	40	49	2954136	4.72
34258	930	32	24	68981	0.15
41809	990	42	27	299208	0.56
5406	920	22	27	45142	0.10
12580	1092	46	51	4364405	7.11
2385	704	16	19	7943	0.03
33825	884	30	38	250610	0.53
43008	1073	41	42	2729719	3.95
12553	732	16	27	5253	0.03
2500	785	28	25	48678	0.13
15115	984	27	47	228991	0.68
7127	998	35	38	527061	1.02
217	972	46	35	1371940	2.39
7929	768	30	30	144740	0.30
11321	931	35	28	276568	0.47
10249	874	32	30	216467	0.38
19742	1200	43	53	6097278	9.39
20382	993	37	43	1706666	2.60
13259	908	35	42	271759	0.76
47271	909	47	45	1728641	3.43
8202	1141	41	38	940987	1.65
1587	962	27	43	311061	0.61
15257	823	30	19	31369	0.08
44007	1143	45	41	2301850	3.65
1147	735	25	21	21550	0.06
42240	689	21	21	2705	0.03
2077	1100	38	45	894700	1.78
38612	895	32	34	260046	0.53
3010	1080	36	42	981342	1.66
37181	1094	55	30	2084834	3.08
4286	1160	38	42	1003554	1.75
44413	585	16	18	872	0.02
44425	1052	48	48	3022360	5.57
13489	760	32	32	134238	0.32
4921	811	23	28	40437	0.10
18816	953	36	34	302975	0.63
8237	1064	33	40	960983	1.50
36105	800	41	37	316569	0.91
12149	1158	47	35	1805368	2.83
25460	1158	39	35	785695	1.32
6740	1147	43	40	1581210	2.61
43402	819	30	38	119270	0.36
8459	1040	54	46	4708453	8.06
20792	1017	32	29	256120	0.43
5761	917	31	33	188943	0.38
34476	805	33	37	367472	0.71
20848	1183	42	57	5604146	9.02
18119	1154	40	55	4638624	7.30
37837	1140	40	49	2667281	4.33
19587	1167	37	31	785060	1.16
8479	800	25	36	129095	0.27
12943	968	31	35	223143	0.50
3716	1039	30	32	244312	0.46
14506	1188	54	56	18120283	30.23
12549	921	39	26	205922	0.40
12630	1009	35	51	2710428	4.25
43	905	25	20	56264	0.09
8267	981	27	58	934617	1.80
1573	884	28	29	102641	0.21
41285	1121	20	34	93323	0.16
9317	873	21	60	366743	0.85
36145	665	17	34	30571	0.09
20448	1089	44	48	3022672	5.08
7457	1066	41	53	2815319	5.02
3054	1124	28	39	249707	0.49
5455	1071	31	27	299980	0.45
39531	1169	47	56	8001434	12.75
9165	584	22	10	477	0.02
12398	807	29	26	66039	0.14
44712	1162	54	36	1666711	3.06
9583	956	27	43	91040	0.32
46354	953	47	39	2038228	3.40
2042	1113	24	67	876716	1.87
11509	1168	42	39	934717	1.71
19534	839	29	35	260808	0.49
7281	943	32	41	167987	0.54
36949	613	21	17	6742	0.03
19414	1194	44	54	5078800	8.12
269	788	24	27	16730	0.07
43932	716	35	28	64757	0.22
10133	600	13	29	3025	0.02
1936	999	36	41	946545	1.60
39924	969	28	31	151754	0.29
40164	1122	40	45	2950481	4.38
3083	898	21	50	134794	0.34
4422	863	27	32	86447	0.21
11426	1104	46	37	1747613	2.76
34813	989	34	41	936119	1.55
12786	1055	46	42	1736233	3.17
115	1090	36	50	1581423	2.81
12466	991	22	36	71356	0.16
9807	937	23	38	200354	0.34
6415	975	26	49	548239	0.95
8119	780	25	23	12719	0.05
8607	863	34	20	42222	0.10
21568	993	42	49	2232142	4.19
